PostID,Time,Ticks,TweetUrl,Content,UserHandle,UserName,RetweetNum,LikeNum,UserID,UserUrl,Location
1411549190245789696,Sun Jul 04 04:55:26 +0000 2021,1625374526,https://twitter.com/spiritairlines/status/1411549190245789696,"@IAmJVisuals We’re sorry to hear you’ve had such a frustrating experience. We want to help! Please DM us your confirmation number, so we can assist you further.",spiritairlines,spiritairlines,0,0,21964954,https://twitter.com/spiritairlines,South Florida
1411526402483052545,Sun Jul 04 03:24:53 +0000 2021,1625369093,https://twitter.com/spiritairlines/status/1411526402483052545,@JimRegan4 We want to assist you. Please DM us your confirmation number so that we can look into this for you.,spiritairlines,spiritairlines,0,0,21964954,https://twitter.com/spiritairlines,South Florida
1411569992668225539,Sun Jul 04 06:18:06 +0000 2021,1625379486,https://twitter.com/spiritairlines/status/1411569992668225539,"@nelson_jno We understand, Nelson. Should you change your mind, we're here to help via DM. Just send us a message.",spiritairlines,spiritairlines,1,1,21964954,https://twitter.com/spiritairlines,South Florida
1411526604149473285,Sun Jul 04 03:25:41 +0000 2021,1625369141,https://twitter.com/spiritairlines/status/1411526604149473285,@TheRealPockets This is not the experience we want you to have. Please send us a DM so we can further assist.,spiritairlines,spiritairlines,0,1,21964954,https://twitter.com/spiritairlines,South Florida
1411564197490659328,Sun Jul 04 05:55:04 +0000 2021,1625378104,https://twitter.com/spiritairlines/status/1411564197490659328,@11is4eva We’re sorry to hear you’ve had such a frustrating experience. We want to help! Please DM us your confirmation number so that we can look into this for you.,spiritairlines,spiritairlines,0,0,21964954,https://twitter.com/spiritairlines,South Florida
1411533666853998595,Sun Jul 04 03:53:45 +0000 2021,1625370825,https://twitter.com/spiritairlines/status/1411533666853998595,@tubizcocha We're sorry to hear about this experience. Please send us a DM with your confirmation code to look into this.,spiritairlines,spiritairlines,0,0,21964954,https://twitter.com/spiritairlines,South Florida
1411519739730481154,Sun Jul 04 02:58:25 +0000 2021,1625367505,https://twitter.com/spiritairlines/status/1411519739730481154,"@Hurricane_Dame Hi Pater! Please DM us your reservation info, so we can figure out what’s going on. https://t.co/dd3DI9TJ4t",spiritairlines,spiritairlines,0,0,21964954,https://twitter.com/spiritairlines,South Florida
1411505096488259584,Sun Jul 04 02:00:14 +0000 2021,1625364014,https://twitter.com/spiritairlines/status/1411505096488259584,"@JCervantesTV Woot! We love to see this, Javier! 💛 Your compliment was forwarded to the proper department, so a personal letter of commendation can be sent.",spiritairlines,spiritairlines,0,1,21964954,https://twitter.com/spiritairlines,South Florida
1411518766110883842,Sun Jul 04 02:54:33 +0000 2021,1625367273,https://twitter.com/spiritairlines/status/1411518766110883842,"@yallbananas We sincerely apologize for the delay in our response, Han. We’ll make sure to get this resolved for you as quickly as possible. Just DM us your reservation info for further assistance. https://t.co/dd3DI9TJ4t",spiritairlines,spiritairlines,0,0,21964954,https://twitter.com/spiritairlines,South Florida
1411501621834661890,Sun Jul 04 01:46:25 +0000 2021,1625363185,https://twitter.com/spiritairlines/status/1411501621834661890,@SHODDYMACC This is not the impression that we want you to have. Please allow us to take a look at this and DM us for further assistance.,spiritairlines,spiritairlines,0,0,21964954,https://twitter.com/spiritairlines,South Florida
1411478374216839168,Sun Jul 04 00:14:03 +0000 2021,1625357643,https://twitter.com/spiritairlines/status/1411478374216839168,@drew_fink We’re sorry to hear this. Please send us a DM so we can look into this.,spiritairlines,spiritairlines,0,0,21964954,https://twitter.com/spiritairlines,South Florida
1411470687915679748,Sat Jul 03 23:43:30 +0000 2021,1625355810,https://twitter.com/spiritairlines/status/1411470687915679748,@bcthomas313 We’d like to look into this further and help in any way we can. Please send us a direct message with the confirmation code.,spiritairlines,spiritairlines,0,0,21964954,https://twitter.com/spiritairlines,South Florida
1411463916488728578,Sat Jul 03 23:16:36 +0000 2021,1625354196,https://twitter.com/spiritairlines/status/1411463916488728578,"@kevon67115551 We really want to assist you, Kevon - please send us a Direct Message to enable a secure conversation.",spiritairlines,spiritairlines,0,0,21964954,https://twitter.com/spiritairlines,South Florida
1411429803165728772,Sat Jul 03 21:01:02 +0000 2021,1625346062,https://twitter.com/spiritairlines/status/1411429803165728772,@1realestatemom We’re sorry to hear you’ve had such a frustrating experience. We want to help! Please DM us your confirmation number so that we can look into this for you.,spiritairlines,spiritairlines,0,1,21964954,https://twitter.com/spiritairlines,South Florida
1411425583364546562,Sat Jul 03 20:44:16 +0000 2021,1625345056,https://twitter.com/spiritairlines/status/1411425583364546562,"@megbonita We’d be happy to help with this, Mildret. Please DM us when you have a chance. 😊",spiritairlines,spiritairlines,0,1,21964954,https://twitter.com/spiritairlines,South Florida
1411472757729136641,Sat Jul 03 23:51:43 +0000 2021,1625356303,https://twitter.com/spiritairlines/status/1411472757729136641,@Jhshoup88 We’re sorry to hear this. Can you please DM us your confirmation number? We want to help!,spiritairlines,spiritairlines,0,1,21964954,https://twitter.com/spiritairlines,South Florida
1411466977693122563,Sat Jul 03 23:28:45 +0000 2021,1625354925,https://twitter.com/spiritairlines/status/1411466977693122563,@shaka_arichkid If you need assistance. Please send us a direct message.,spiritairlines,spiritairlines,0,0,21964954,https://twitter.com/spiritairlines,South Florida
1411454153507979276,Sat Jul 03 22:37:48 +0000 2021,1625351868,https://twitter.com/spiritairlines/status/1411454153507979276,@CrampsInc We’re sorry to hear you’ve had such a frustrating experience. We want to help! Please DM us your confirmation number so that we can look into this for you.,spiritairlines,spiritairlines,0,0,21964954,https://twitter.com/spiritairlines,South Florida
1411424600555233284,Sat Jul 03 20:40:22 +0000 2021,1625344822,https://twitter.com/spiritairlines/status/1411424600555233284,"@Humbert19147769 Hi Humberto - Our flights are based on market demand. Please check our website for the latest updates to our route maps and schedules. Here's a link to our current Route Map and Time Table: https://t.co/6NUkUWRjvk

DM us you have any other questions- we’re here for you. :)",spiritairlines,spiritairlines,0,1,21964954,https://twitter.com/spiritairlines,South Florida
1411409374724210689,Sat Jul 03 19:39:52 +0000 2021,1625341192,https://twitter.com/spiritairlines/status/1411409374724210689,@mixtur3_of_2 We don’t want to leave you with a bad impression! Please DM us your confirmation number so that we can look into this for you.,spiritairlines,spiritairlines,0,0,21964954,https://twitter.com/spiritairlines,South Florida
1411423150802362370,Sat Jul 03 20:34:36 +0000 2021,1625344476,https://twitter.com/spiritairlines/status/1411423150802362370,@hannah06931461 Our team sincerely apologizes for the inconvenience. Please DM us your confirmation number. We want to assist you!,spiritairlines,spiritairlines,0,1,21964954,https://twitter.com/spiritairlines,South Florida
1411378815759261696,Sat Jul 03 17:38:26 +0000 2021,1625333906,https://twitter.com/spiritairlines/status/1411378815759261696,@lynn_kya We're sorry to hear about this experience. Please send us a DM with your confirmation code to look into this.,spiritairlines,spiritairlines,0,0,21964954,https://twitter.com/spiritairlines,South Florida
1411394998252232704,Sat Jul 03 18:42:44 +0000 2021,1625337764,https://twitter.com/spiritairlines/status/1411394998252232704,@katelync_3 We'd like to look into this for you. Please send us a Direct Message for assistance.,spiritairlines,spiritairlines,0,0,21964954,https://twitter.com/spiritairlines,South Florida
1411344625139322883,Sat Jul 03 15:22:34 +0000 2021,1625325754,https://twitter.com/spiritairlines/status/1411344625139322883,@DavidCJ23 We’d like to look into this further and help in any way we can. Please send us a direct message with the confirmation code.,spiritairlines,spiritairlines,0,0,21964954,https://twitter.com/spiritairlines,South Florida
1411348206047436800,Sat Jul 03 15:36:48 +0000 2021,1625326608,https://twitter.com/spiritairlines/status/1411348206047436800,@NewPeterWhoThis We really want to assist you - please send us a Direct Message to enable a secure conversation. ➡️ ➡️,spiritairlines,spiritairlines,0,0,21964954,https://twitter.com/spiritairlines,South Florida
1411344567761256451,Sat Jul 03 15:22:21 +0000 2021,1625325741,https://twitter.com/spiritairlines/status/1411344567761256451,@sk8nastenate We don’t want to leave you with a bad impression! Please DM us your confirmation number so that we can look into this for you.,spiritairlines,spiritairlines,0,0,21964954,https://twitter.com/spiritairlines,South Florida
1411376240607612937,Sat Jul 03 17:28:12 +0000 2021,1625333292,https://twitter.com/spiritairlines/status/1411376240607612937,@BeastMancia We’d like to look into this further and help in any way we can. Please send us a direct message fo further assistance.,spiritairlines,spiritairlines,0,0,21964954,https://twitter.com/spiritairlines,South Florida
1411378584611086340,Sat Jul 03 17:37:31 +0000 2021,1625333851,https://twitter.com/spiritairlines/status/1411378584611086340,"@kevon67115551 We are so sorry to see this! Please make sure to report this to the baggage
service office immediately. DM us if you have any other questions.",spiritairlines,spiritairlines,1,0,21964954,https://twitter.com/spiritairlines,South Florida
1411355545777414145,Sat Jul 03 16:05:58 +0000 2021,1625328358,https://twitter.com/spiritairlines/status/1411355545777414145,@SerafinJoanne We’d like to look into this further and help in any way we can. Please send us a direct message with the confirmation code.,spiritairlines,spiritairlines,0,0,21964954,https://twitter.com/spiritairlines,South Florida
1411399745625546753,Sat Jul 03 19:01:36 +0000 2021,1625338896,https://twitter.com/spiritairlines/status/1411399745625546753,@stefitabonitaa We're sorry to hear about this experience. Please DM us with your information.,spiritairlines,spiritairlines,0,0,21964954,https://twitter.com/spiritairlines,South Florida
1411360341154533378,Sat Jul 03 16:25:01 +0000 2021,1625329501,https://twitter.com/spiritairlines/status/1411360341154533378,@kriselkins This is not the impression that we want you to have. Please allow us to take a look at this. Can you DM us your confirmation number?,spiritairlines,spiritairlines,0,0,21964954,https://twitter.com/spiritairlines,South Florida
1411336884668846085,Sat Jul 03 14:51:49 +0000 2021,1625323909,https://twitter.com/spiritairlines/status/1411336884668846085,"@wfraz9 We want to assist you. We’re concerned about the experience you’ve had. When you have a chance, please DM us your confirmation number.",spiritairlines,spiritairlines,0,0,21964954,https://twitter.com/spiritairlines,South Florida
1411317567667556359,Sat Jul 03 13:35:03 +0000 2021,1625319303,https://twitter.com/spiritairlines/status/1411317567667556359,"@evansmmutua1 We want to assist you, Ivana - please send us a Direct Message to enable a secure conversation. ➡️ ➡️",spiritairlines,spiritairlines,0,0,21964954,https://twitter.com/spiritairlines,South Florida
1411316126819172357,Sat Jul 03 13:29:20 +0000 2021,1625318960,https://twitter.com/spiritairlines/status/1411316126819172357,@austinbonpain How can we help? Please DM us more details.,spiritairlines,spiritairlines,0,1,21964954,https://twitter.com/spiritairlines,South Florida
1411328859224555530,Sat Jul 03 14:19:55 +0000 2021,1625321995,https://twitter.com/spiritairlines/status/1411328859224555530,@MakaylaEpps We’re awfully sorry to hear about this. Please DM us your reservation info so we can take a closer look into this.,spiritairlines,spiritairlines,0,0,21964954,https://twitter.com/spiritairlines,South Florida
1411337456511852551,Sat Jul 03 14:54:05 +0000 2021,1625324045,https://twitter.com/spiritairlines/status/1411337456511852551,"@NewPeterWhoThis We want to assist you. We’re concerned about the experience you’ve had. When you have a chance, please DM us your confirmation number.",spiritairlines,spiritairlines,0,0,21964954,https://twitter.com/spiritairlines,South Florida
1411295939910901762,Sat Jul 03 12:09:07 +0000 2021,1625314147,https://twitter.com/spiritairlines/status/1411295939910901762,"@jmn0405 We want to assist you. We’re concerned about the experience you’ve had. When you have a chance, please DM us your confirmation number.",spiritairlines,spiritairlines,0,0,21964954,https://twitter.com/spiritairlines,South Florida
1411335038147440640,Sat Jul 03 14:44:29 +0000 2021,1625323469,https://twitter.com/spiritairlines/status/1411335038147440640,"@MagmoWorldwide This is not the type of experience we want you to have with us. Can you DM us a little more information, along with your confirmation number?",spiritairlines,spiritairlines,0,0,21964954,https://twitter.com/spiritairlines,South Florida
1411296897894060033,Sat Jul 03 12:12:55 +0000 2021,1625314375,https://twitter.com/spiritairlines/status/1411296897894060033,@Lsrv1808Saul Por favor mandanos un mensaje privado con su codigo de confirmacion para investigar sus preocupaciones.,spiritairlines,spiritairlines,0,0,21964954,https://twitter.com/spiritairlines,South Florida
1411219679356538882,Sat Jul 03 07:06:05 +0000 2021,1625295965,https://twitter.com/spiritairlines/status/1411219679356538882,@AndrewDwanMLB We’d like to look into this further and help in any way we can. Please send us a direct message with the confirmation code.,spiritairlines,spiritairlines,0,0,21964954,https://twitter.com/spiritairlines,South Florida
1411282494155104258,Sat Jul 03 11:15:41 +0000 2021,1625310941,https://twitter.com/spiritairlines/status/1411282494155104258,@GailFra94742915 We are truly sorry about what happened. Please send us a Direct Message with the confirmation code and we will look into this further.,spiritairlines,spiritairlines,0,0,21964954,https://twitter.com/spiritairlines,South Florida
1411224952519507969,Sat Jul 03 07:27:02 +0000 2021,1625297222,https://twitter.com/spiritairlines/status/1411224952519507969,@mazenyusri Hi Mazen. Kindly send us a direct message to have a secured conversation.,spiritairlines,spiritairlines,1,1,21964954,https://twitter.com/spiritairlines,South Florida
1411205184429166594,Sat Jul 03 06:08:29 +0000 2021,1625292509,https://twitter.com/spiritairlines/status/1411205184429166594,@kaneguyer We’d like to look into this further and help in any way we can. Please send us a direct message with the confirmation code.,spiritairlines,spiritairlines,0,1,21964954,https://twitter.com/spiritairlines,South Florida
1411288688529707009,Sat Jul 03 11:40:18 +0000 2021,1625312418,https://twitter.com/spiritairlines/status/1411288688529707009,"@jmn0405 We really want to assist you, Jackie - please send us a Direct Message to enable a secure conversation. ➡️ ➡️",spiritairlines,spiritairlines,0,0,21964954,https://twitter.com/spiritairlines,South Florida
